employee_id,appreciated_id,value_evaluation,type_evaluation,accordance
62,62,4,Уверенный,True
62,62,4,Уверенный,False
62,62,4,Уверенный,False
62,62,3,Базовый,False
62,62,3,Базовый,False
62,62,4,Уверенный,False
62,62,4,Уверенный,False
62,62,5,Экспертный,False
62,62,5,Экспертный,False
62,62,5,Экспертный,False
62,62,5,Экспертный,False
62,62,4,Уверенный,False
62,62,4,Уверенный,False
62,62,4,Уверенный,True
62,62,4,Уверенный,True
62,62,3,Базовый,False
62,62,3,Базовый,False
62,62,5,Экспертный,True
62,62,5,Экспертный,True
62,62,4,Уверенный,False
62,62,5,Экспертный,True
62,62,5,Экспертный,True
62,62,5,Экспертный,True
62,62,3,Базовый,False
62,62,3,Базовый,False
62,62,5,Экспертный,True
62,62,5,Экспертный,True
62,62,5,Экспертный,True
62,62,5,Экспертный,True
63,62,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,2,Начинающий,True
63,63,2,Начинающий,True
63,63,3,Базовый,True
63,63,2,Начинающий,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,
63,63,4,Уверенный,
63,63,4,Уверенный,
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,
63,63,4,Уверенный,
63,63,4,Уверенный,
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,5,Экспертный,
64,63,4,Уверенный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,2,Начинающий,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,2,Начинающий,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,2,Начинающий,False
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,1,Не владеет,False
64,64,2,Начинающий,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,5,Экспертный,True
64,64,1,Не владеет,False
64,64,1,Не владеет,False
64,64,2,Начинающий,False
64,64,2,Начинающий,False
64,64,2,Начинающий,False
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,2,Начинающий,False
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,2,Начинающий,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,1,Не владеет,False
64,64,2,Начинающий,False
64,64,2,Начинающий,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,2,Начинающий,False
64,64,2,Начинающий,False
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,5,Экспертный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,5,Экспертный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,5,Экспертный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,4,Уверенный,True
64,64,1,Не владеет,False
64,64,1,Не владеет,False
64,64,2,Начинающий,False
64,64,3,Базовый,False
64,64,3,Базовый,False
64,64,4,Уверенный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
65,64,3,Базовый,True
65,65,4,Уверенный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,3,Базовый,True
65,65,3,Базовый,True
65,65,3,Базовый,True
65,65,4,Уверенный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,3,Базовый,True
65,65,3,Базовый,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,3,Базовый,True
65,65,3,Базовый,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,3,Базовый,True
65,65,3,Базовый,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,2,Начинающий,True
65,65,3,Базовый,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,3,Базовый,True
65,65,3,Базовый,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,4,Уверенный,True
65,65,5,Экспертный,True
65,65,3,Базовый,True
65,65,4,Уверенный,True
65,65,5,Экспертный,True
65,65,5,Экспертный,True
65,65,4,Уверенный,True
65,65,5,Экспертный,True
65,65,3,Базовый,True
65,65,3,Базовый,True
66,65,4,Уверенный,True
66,66,5,Экспертный,True
66,66,4,Уверенный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,4,Уверенный,True
66,66,4,Уверенный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,4,Уверенный,True
66,66,4,Уверенный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,4,Уверенный,True
66,66,4,Уверенный,True
66,66,4,Уверенный,True
66,66,4,Уверенный,True
66,66,3,Базовый,False
66,66,4,Уверенный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,3,Базовый,False
66,66,4,Уверенный,True
66,66,4,Уверенный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,3,Базовый,False
66,66,3,Базовый,False
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,3,Базовый,False
66,66,3,Базовый,False
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,
66,66,5,Экспертный,
66,66,5,Экспертный,
66,66,5,Экспертный,
66,66,2,Начинающий,False
66,66,3,Базовый,False
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,4,Уверенный,True
66,66,4,Уверенный,True
66,66,4,Уверенный,True
66,66,5,Экспертный,True
66,66,4,Уверенный,
66,66,4,Уверенный,
66,66,5,Экспертный,True
66,66,5,Экспертный,True
66,66,3,Базовый,False
66,66,3,Базовый,False
66,66,4,Уверенный,True
66,66,4,Уверенный,True
66,66,4,Уверенный,
66,66,4,Уверенный,
66,66,4,Уверенный,True
66,66,5,Экспертный,True
66,66,3,Базовый,
66,66,3,Базовый,
66,66,4,Уверенный,
66,66,5,Экспертный,
67,66,3,Базовый,False
67,67,3,Базовый,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,3,Базовый,False
67,67,3,Базовый,False
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,3,Базовый,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,3,Базовый,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,5,Экспертный,False
67,67,5,Экспертный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,4,Уверенный,True
67,67,4,Уверенный,True
67,67,4,Уверенный,True
67,67,4,Уверенный,True
67,67,2,Начинающий,False
67,67,3,Базовый,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,5,Экспертный,False
67,67,5,Экспертный,False
67,67,4,Уверенный,False
67,67,5,Экспертный,False
67,67,5,Экспертный,False
67,67,5,Экспертный,False
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,3,Базовый,False
67,67,3,Базовый,False
67,67,4,Уверенный,False
67,67,4,Уверенный,False
67,67,3,Базовый,False
67,67,3,Базовый,False
67,67,5,Экспертный,True
67,67,5,Экспертный,True
67,67,5,Экспертный,False
67,67,5,Экспертный,False
67,67,4,Уверенный,True
67,67,4,Уверенный,True
67,67,3,Базовый,False
67,67,3,Базовый,False
68,67,5,Экспертный,True
68,68,3,Базовый,True
68,68,5,Экспертный,True
68,68,5,Экспертный,True
68,68,4,Уверенный,True
68,68,5,Экспертный,True
68,68,3,Базовый,True
68,68,4,Уверенный,True
68,68,4,Уверенный,True
68,68,4,Уверенный,True
68,68,3,Базовый,True
68,68,5,Экспертный,True
68,68,4,Уверенный,True
68,68,5,Экспертный,True
68,68,4,Уверенный,True
68,68,5,Экспертный,True
68,68,5,Экспертный,True
68,68,5,Экспертный,True
68,68,3,Базовый,True
68,68,3,Базовый,True
68,68,5,Экспертный,True
68,68,5,Экспертный,True
68,68,5,Экспертный,True
68,68,4,Уверенный,True
68,68,5,Экспертный,True
68,68,5,Экспертный,True
68,68,5,Экспертный,True
68,68,4,Уверенный,True
68,68,5,Экспертный,True
68,68,5,Экспертный,True
68,68,5,Экспертный,True
68,68,5,Экспертный,True
68,68,4,Уверенный,True
68,68,4,Уверенный,True
68,68,4,Уверенный,True
68,68,5,Экспертный,True
68,68,5,Экспертный,True
68,68,4,Уверенный,True
69,68,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,3,Базовый,True
69,69,3,Базовый,True
69,69,3,Базовый,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,3,Базовый,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,3,Базовый,True
69,69,3,Базовый,True
69,69,3,Базовый,True
69,69,3,Базовый,True
69,69,3,Базовый,True
69,69,4,Уверенный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,3,Базовый,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,3,Базовый,
69,69,3,Базовый,
69,69,3,Базовый,
69,69,5,Экспертный,
69,69,5,Экспертный,
69,69,5,Экспертный,
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,3,Базовый,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,3,Базовый,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,5,Экспертный,
69,69,5,Экспертный,
69,69,5,Экспертный,
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,3,Базовый,True
69,69,4,Уверенный,True
69,69,4,Уверенный,True
69,69,5,Экспертный,
69,69,5,Экспертный,
69,69,5,Экспертный,
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,5,Экспертный,True
69,69,3,Базовый,
69,69,3,Базовый,
69,69,3,Базовый,
69,69,4,Уверенный,
69,69,4,Уверенный,
69,69,4,Уверенный,
70,69,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,2,Начинающий,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,2,Начинающий,True
70,70,2,Начинающий,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,2,Начинающий,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,5,Экспертный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,5,Экспертный,True
70,70,2,Начинающий,True
70,70,2,Начинающий,True
70,70,2,Начинающий,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,2,Начинающий,True
70,70,2,Начинающий,True
70,70,2,Начинающий,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,2,Начинающий,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,
70,70,4,Уверенный,
70,70,4,Уверенный,
70,70,5,Экспертный,
70,70,5,Экспертный,
70,70,5,Экспертный,
70,70,5,Экспертный,
70,70,5,Экспертный,
70,70,5,Экспертный,
70,70,5,Экспертный,
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,1,Не владеет,False
70,70,2,Начинающий,True
70,70,2,Начинающий,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,2,Начинающий,True
70,70,2,Начинающий,True
70,70,2,Начинающий,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,2,Начинающий,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,4,Уверенный,True
70,70,2,Начинающий,True
70,70,2,Начинающий,True
70,70,2,Начинающий,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,2,Начинающий,True
70,70,2,Начинающий,True
70,70,3,Базовый,True
70,70,3,Базовый,True
70,70,4,Уверенный,True
70,70,3,Базовый,
70,70,3,Базовый,
70,70,4,Уверенный,
70,70,5,Экспертный,
70,70,5,Экспертный,
70,70,4,Уверенный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,2,Начинающий,
70,70,3,Базовый,
70,70,3,Базовый,
70,70,4,Уверенный,
70,70,4,Уверенный,
70,70,4,Уверенный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,True
70,70,5,Экспертный,
70,70,5,Экспертный,
70,70,5,Экспертный,
70,70,5,Экспертный,
70,70,5,Экспертный,
70,70,3,Базовый,
70,70,4,Уверенный,
70,70,4,Уверенный,
70,70,4,Уверенный,
70,70,5,Экспертный,
71,70,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,3,Базовый,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,3,Базовый,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,3,Базовый,False
71,71,3,Базовый,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,3,Базовый,False
71,71,3,Базовый,False
71,71,4,Уверенный,False
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,3,Базовый,False
71,71,3,Базовый,False
71,71,3,Базовый,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,2,Начинающий,False
71,71,3,Базовый,False
71,71,3,Базовый,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,3,Базовый,False
71,71,3,Базовый,False
71,71,4,Уверенный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,False
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,5,Экспертный,True
71,71,3,Базовый,False
71,71,3,Базовый,False
71,71,4,Уверенный,False
71,71,3,Базовый,False
71,71,3,Базовый,False
71,71,3,Базовый,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,False
71,71,4,Уверенный,True
71,71,4,Уверенный,True
71,71,4,Уверенный,True
71,71,3,Базовый,False
71,71,3,Базовый,False
71,71,3,Базовый,False
71,71,4,Уверенный,True
71,71,4,Уверенный,True
71,71,5,Экспертный,True
71,71,3,Базовый,False
71,71,4,Уверенный,True
71,71,4,Уверенный,True
